player_id,name,last_season,current_club_id,country_of_birth,age,sub_position,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name
60004,Emre Güral,2020,868,Germany,34,Centre-Forward,Attack,left,187.0,TR1,MKE Ankaragücü
60317,Ramon Leeuwin,2020,1090,Netherlands,35,Centre-Back,Defender,right,187.0,NL1,AZ Alkmaar
60394,Philipp Klement,2021,79,Germany,30,Attacking Midfield,Midfield,left,175.0,L1,VfB Stuttgart
60517,Yacine Brahimi,2018,720,France,33,Left Winger,Attack,right,175.0,PO1,FC Porto
60602,Yohann Thuram,2015,3057,France,34,Goalkeeper,Goalkeeper,right,188.0,BE1,Standard Liège
60731,Aleksandar Stanisavljevic,2017,6676,Jugoslawien (SFR),33,Attacking Midfield,Midfield,both,181.0,GR1,Asteras Tripolis
60779,Igor Martínez,2012,621,Spain,33,Attacking Midfield,Midfield,right,170.0,ES1,Athletic Bilbao
60971,Stijn Wuytens,2019,1090,Belgium,33,Centre-Back,Defender,left,185.0,NL1,AZ Alkmaar
61012,Jamie Ness,2018,511,Scotland,32,Central Midfield,Midfield,left,178.0,SC1,Dundee FC
61560,Marc Albrighton,2021,1003,England,33,Right Midfield,Midfield,right,175.0,GB1,Leicester City
61644,Jack Colback,2022,703,England,33,Defensive Midfield,Midfield,left,177.0,GB1,Nottingham Forest
61760,Diogo Rosado,2014,2995,Portugal,33,Attacking Midfield,Midfield,left,187.0,PO1,FC Paços de Ferreira
61764,Marco Matias,2020,982,Portugal,34,Left Winger,Attack,right,177.0,PO1,CD Nacional
61834,Ryan Mason,2016,3008,England,31,Central Midfield,Midfield,right,175.0,GB1,Hull City
61857,Vasil Shkurtaj,2015,128,Greece,31,Centre-Forward,Attack,right,190.0,GR1,AO Xanthi
61954,Aleksandr Gorbatyuk,2016,3729,UdSSR,38,Centre-Back,Defender,right,186.0,RU1,Arsenal Tula
61959,Andrey Murnin,2020,3719,UdSSR,38,Central Midfield,Midfield,right,178.0,RU1,FK Khimki
62008,Stefan Johansen,2020,931,Norway,32,Central Midfield,Midfield,left,182.0,GB1,Fulham FC
62515,Ivan Bobko,2021,6992,UdSSR,32,Attacking Midfield,Midfield,left,181.0,UKR1,Chornomorets Odessa
62552,Macauley Chrisantus,2017,3999,Nigeria,32,Centre-Forward,Attack,right,183.0,GR1,PAS Lamia 1964
62705,Yohan Brouckaert,2014,29228,Belgium,35,Right Midfield,Midfield,right,177.0,BE1,Royal Excel Mouscron (-2022)
62716,Michele Camporese,2017,4171,Italy,31,Centre-Back,Defender,right,186.0,IT1,Benevento Calcio
62855,Alan Mannus,2017,2578,Canada,41,Goalkeeper,Goalkeeper,right,188.0,SC1,St. Johnstone FC
63254,Nicola Pasini,2013,252,Italy,32,Centre-Back,Defender,right,185.0,IT1,Genoa CFC
63265,Igor Lewczuk,2018,40,Poland,38,Centre-Back,Defender,right,189.0,FR1,FC Girondins Bordeaux
63334,Daan Bovenberg,2015,798,Netherlands,34,Right-Back,Defender,right,185.0,NL1,Excelsior Rotterdam
63965,Michael Rabusic,2013,276,CSSR,33,Centre-Forward,Attack,right,185.0,IT1,Hellas Verona
64352,Kostas Lamprou,2021,1269,Greece,31,Goalkeeper,Goalkeeper,left,178.0,NL1,PEC Zwolle
64393,Álvaro García,2012,6676,Spain,36,Right Winger,Attack,right,168.0,GR1,Asteras Tripolis
66407,Sloan Privat,2017,855,French Guiana,33,Centre-Forward,Attack,right,186.0,FR1,EA Guingamp
66515,Alex Teixeira,2021,114,Brazil,33,Attacking Midfield,Midfield,right,173.0,TR1,Besiktas JK
66959,Simon Church,2016,192,England,34,Centre-Forward,Attack,right,183.0,NL1,Roda JC Kerkrade
67411,Matt Done,2012,903,England,34,Left Midfield,Midfield,left,178.0,SC1,Hibernian FC
67685,Marco Fabián,2018,24,Mexico,33,Attacking Midfield,Midfield,right,171.0,L1,Eintracht Frankfurt
67866,Brayan Angulo,2013,16795,Colombia,33,Left-Back,Defender,left,175.0,ES1,Granada CF
68004,Nzuzi Toko,2015,825,Zaire,32,Defensive Midfield,Midfield,right,171.0,TR1,Eskisehirspor
68331,Conor Sammon,2018,987,Ireland,36,Centre-Forward,Attack,right,188.0,SC1,Motherwell FC
69441,Éder Sciola,2013,2424,Brazil,37,Right-Back,Defender,right,183.0,PO1,Gil Vicente FC
70074,Artur Nigmatullin,2022,49702,UdSSR,32,Goalkeeper,Goalkeeper,right,194.0,RU1,FC Pari Nizhniy Novgorod
70212,Taras Burlak,2021,3729,UdSSR,33,Centre-Back,Defender,right,187.0,RU1,Arsenal Tula
70898,Chechu Dorado,2018,367,Spain,40,Centre-Back,Defender,left,181.0,ES1,Rayo Vallecano
71801,Dani Giménez,2017,150,Spain,39,Goalkeeper,Goalkeeper,right,185.0,ES1,Real Betis Balompié
71840,Gaizka Toquero,2016,1108,Spain,38,Right Winger,Attack,right,182.0,ES1,Deportivo Alavés
72281,Cristóbal Márquez,2012,2477,Spain,39,Central Midfield,Midfield,right,180.0,UKR1,Karpaty Lviv (-2021)
72310,Javi López,2019,714,Spain,37,Right-Back,Defender,right,180.0,ES1,RCD Espanyol Barcelona
72490,Manolis Bertos,2020,4603,Greece,34,Right-Back,Defender,right,182.0,GR1,AE Larisa
72643,Yonathan Del Valle,2016,20,Venezuela,33,Left Winger,Attack,right,173.0,TR1,Bursaspor
72896,Dejan Skolnik,2013,982,Jugoslawien (SFR),34,Left Midfield,Midfield,left,175.0,PO1,CD Nacional
73067,Adam Clayton,2016,641,England,34,Central Midfield,Midfield,right,175.0,GB1,Middlesbrough FC
73070,José María Cases,2016,1245,Spain,36,Attacking Midfield,Midfield,right,175.0,BE1,KAS Eupen
73734,Steven Nzonzi,2020,273,France,34,Defensive Midfield,Midfield,right,196.0,FR1,Stade Rennais FC
73908,Petteri Forsell,2012,20,Finland,32,Attacking Midfield,Midfield,right,170.0,TR1,Bursaspor
74230,Pablo Sarabia,2022,543,Spain,31,Right Winger,Attack,left,174.0,GB1,Wolverhampton Wanderers
74444,Félix Micolta,2014,1301,Colombia,33,Centre-Forward,Attack,right,174.0,PO1,CS Marítimo
74639,Hikmet Balioglu,2015,820,Turkey,32,Centre-Back,Defender,right,188.0,TR1,Genclerbirligi Ankara
74776,Tarik Camdal,2021,3840,Germany,32,Right-Back,Defender,right,176.0,TR1,Adana Demirspor
74812,Benoît Ladrière,2012,28643,Belgium,36,Attacking Midfield,Midfield,right,173.0,BE1,SK Beveren
75058,William Matheus,2015,415,Brazil,33,Left-Back,Defender,left,181.0,FR1,FC Toulouse
75067,Liam Cooper,2022,399,England,31,Centre-Back,Defender,left,186.0,GB1,Leeds United
75615,Douglas Costa,2020,506,Brazil,32,Right Winger,Attack,left,172.0,IT1,Juventus FC
75884,David Löfquist,2013,173,Sweden,36,Defensive Midfield,Midfield,right,188.0,DK1,Odense Boldklub
76131,Fábio Luis,2012,2990,Brazil,39,Centre-Forward,Attack,right,185.0,PO1,Académica Coimbra
76445,Özgür Özkaya,2021,2375,Turkey,35,Left-Back,Defender,left,181.0,TR1,Altay SK
77964,Nadir Ciftci,2021,2578,Turkey,31,Centre-Forward,Attack,right,180.0,SC1,St. Johnstone FC
80173,Frédéric Sammaritano,2020,2969,France,37,Attacking Midfield,Midfield,right,162.0,FR1,Dijon FCO
80562,Hulk,2015,964,Brazil,36,Centre-Forward,Attack,left,180.0,RU1,Zenit St. Petersburg
80941,Janusz Gol,2017,4128,Poland,37,Defensive Midfield,Midfield,right,182.0,RU1,Amkar Perm
81202,Craig Noone,2013,603,England,35,Right Winger,Attack,left,173.0,GB1,Cardiff City
81512,Christian Kabasele,2021,1010,Zaire,32,Centre-Back,Defender,right,187.0,GB1,Watford FC
81663,Zargo Touré,2020,820,Senegal,33,Centre-Back,Defender,right,183.0,TR1,Genclerbirligi Ankara
81998,Jaime Romero,2016,331,Spain,32,Right Winger,Attack,left,177.0,ES1,CA Osasuna
83132,Vincent Manceau,2021,1420,France,33,Centre-Back,Defender,right,176.0,FR1,Angers SCO
83886,Fernandão,2017,36,Brazil,36,Centre-Forward,Attack,right,192.0,TR1,Fenerbahce
84700,John Ogu,2013,2990,Nigeria,35,Central Midfield,Midfield,left,192.0,PO1,Académica Coimbra
84907,Mart Dijkstra,2016,468,Netherlands,32,Defensive Midfield,Midfield,left,184.0,NL1,Sparta Rotterdam
85240,Eugenio Lamanna,2022,2919,Italy,33,Goalkeeper,Goalkeeper,right,187.0,IT1,AC Monza
85574,Denis Popovic,2019,2696,Jugoslawien (SFR),33,Attacking Midfield,Midfield,right,187.0,RU1,Krylya Sovetov Samara
85771,Paulinho,2022,1301,Portugal,31,Right-Back,Defender,right,176.0,PO1,CS Marítimo
85825,Jasmin Kurtic,2022,1091,Jugoslawien (SFR),34,Central Midfield,Midfield,right,186.0,GR1,PAOK Thessaloniki
86083,Richard Marcone,2015,276,Romania,30,Goalkeeper,Goalkeeper,right,184.0,IT1,Hellas Verona
86269,Aleksandr Gutor,2017,6992,UdSSR,34,Goalkeeper,Goalkeeper,right,190.0,UKR1,Chornomorets Odessa
86792,Xherdan Shaqiri,2021,1041,Jugoslawien (SFR),31,Attacking Midfield,Midfield,left,169.0,FR1,Olympique Lyon
87469,Cote,2021,331,Spain,33,Left-Back,Defender,left,182.0,ES1,CA Osasuna
89450,Alexandre Coeff,2018,4603,France,31,Centre-Back,Defender,right,185.0,GR1,AE Larisa
89589,Aleksandr Sapeta,2021,49702,UdSSR,33,Central Midfield,Midfield,left,179.0,RU1,FC Pari Nizhniy Novgorod
89762,Ángel Rojas,2014,5219,Chile,38,Attacking Midfield,Midfield,right,173.0,GR1,AOK Kerkyra
90118,Soufiane Bidaoui,2014,130,Belgium,33,Left Winger,Attack,right,168.0,IT1,Parma Calcio 1913
90294,Tripy Makonda,2015,2990,France,33,Left-Back,Defender,left,180.0,PO1,Académica Coimbra
91716,Frederik Sörensen,2020,3,Denmark,31,Centre-Back,Defender,right,194.0,L1,1.FC Köln
91727,Andriy Gitchenko,2020,16239,UdSSR,38,Centre-Back,Defender,right,188.0,UKR1,Desna Chernigiv
91841,Ja-cheol Koo,2018,167,"Korea, South",34,Central Midfield,Midfield,right,184.0,L1,FC Augsburg
92111,Orhan Ademi,2013,23,Switzerland,31,Centre-Forward,Attack,right,189.0,L1,Eintracht Braunschweig
92117,Daniel,2013,2424,Portugal,36,Centre-Back,Defender,right,185.0,PO1,Gil Vicente FC
92640,Andriy Mostovyi,2020,16239,UdSSR,35,Left-Back,Defender,left,181.0,UKR1,Desna Chernigiv
92738,Mateusz Klich,2021,399,Poland,32,Central Midfield,Midfield,right,183.0,GB1,Leeds United
93145,Adama Diomande,2016,3008,Norway,33,Centre-Forward,Attack,right,183.0,GB1,Hull City
93658,Tim Albutat,2013,60,Germany,30,Defensive Midfield,Midfield,right,184.0,L1,SC Freiburg
94005,Sead Kolasinac,2022,244,Germany,29,Left-Back,Defender,left,183.0,FR1,Olympique Marseille
94210,Bjarne Thoelke,2017,41,Germany,31,Centre-Back,Defender,right,191.0,L1,Hamburger SV
94348,Nikola Trujic,2020,4603,Jugoslawien (SFR),31,Left Winger,Attack,right,182.0,GR1,AE Larisa
94637,Pascal Breier,2017,79,Germany,31,Centre-Forward,Attack,right,185.0,L1,VfB Stuttgart
94925,Yegor Kartushov,2022,83678,UdSSR,32,Left Midfield,Midfield,left,182.0,UKR1,Metalist Kharkiv
95152,Welinton,2022,114,Brazil,34,Centre-Back,Defender,right,181.0,TR1,Besiktas JK
95182,Dragos Grigore,2014,415,Romania,36,Centre-Back,Defender,right,185.0,FR1,FC Toulouse
95280,Christian Cueva,2020,19789,Peru,31,Attacking Midfield,Midfield,right,169.0,TR1,Yeni Malatyaspor
95431,Adama Guira,2020,5817,Burkina Faso,35,Central Midfield,Midfield,right,185.0,DK1,SönderjyskE
95649,Oleksandr Noyok,2015,6414,Ukraine,31,Defensive Midfield,Midfield,right,177.0,UKR1,Metalist Kharkiv (- 2016)
95673,Tom van Weert,2022,2441,Netherlands,32,Centre-Forward,Attack,right,183.0,GR1,AEK Athens
95967,Taskin Calis,2014,19771,Germany,29,Defensive Midfield,Midfield,both,176.0,TR1,Akhisarspor
96633,Nikolaos Galas,2013,28956,Greece,37,Left Midfield,Midfield,left,180.0,GR1,AEL Kalloni
98827,Ousseynou Cissé,2015,367,France,32,Defensive Midfield,Midfield,right,195.0,ES1,Rayo Vallecano
99003,Odise Roshi,2020,3725,Albania,32,Right Winger,Attack,right,187.0,RU1,Akhmat Grozny
99227,Andrea Bertolacci,2022,6646,Italy,32,Central Midfield,Midfield,left,179.0,TR1,Fatih Karagümrük
99523,Nícolas,2020,410,Brazil,35,Goalkeeper,Goalkeeper,right,190.0,IT1,Udinese Calcio
100127,Cristiano Figueiredo,2018,1085,Germany,32,Goalkeeper,Goalkeeper,right,195.0,PO1,Vitória Setúbal FC
100160,Miha Mevlja,2021,11282,Jugoslawien (SFR),32,Centre-Back,Defender,right,190.0,TR1,Alanyaspor
100722,Lago Júnior,2021,237,Cote d'Ivoire,32,Left Winger,Attack,right,180.0,ES1,RCD Mallorca
102040,Delphin Tshiembe,2018,2999,Zaire,31,Centre-Back,Defender,right,188.0,SC1,Hamilton Academical FC
102572,Yuriy Pankiv,2022,48726,UdSSR,38,Goalkeeper,Goalkeeper,right,186.0,UKR1,Rukh Lviv
102581,Sergey Petrov,2022,16704,UdSSR,32,Right-Back,Defender,right,175.0,RU1,FK Krasnodar
103147,Wellington,2016,1301,Brazil,33,Goalkeeper,Goalkeeper,left,193.0,PO1,CS Marítimo
103539,Fredrik Berge,2014,206,Norway,33,Centre-Back,Defender,right,189.0,DK1,Bröndby IF
103559,Mix Diskerud,2020,833,Norway,32,Central Midfield,Midfield,right,184.0,TR1,Denizlispor
103819,Danny Wilson,2017,124,Scotland,31,Centre-Back,Defender,left,187.0,SC1,Rangers FC
104124,Michail Antonio,2022,379,England,33,Centre-Forward,Attack,right,180.0,GB1,West Ham United
104127,Aymen Tahar,2020,6418,England,33,Central Midfield,Midfield,right,176.0,GR1,Panetolikos GFS
104233,Guillermo Burdisso,2013,141,Argentina,34,Centre-Back,Defender,right,189.0,TR1,Galatasaray
104941,Gedo,2013,3008,Egypt,38,Centre-Forward,Attack,right,184.0,GB1,Hull City
105388,Johan Martial,2019,6418,France,32,Centre-Back,Defender,right,184.0,GR1,Panetolikos GFS
105400,Romain Grange,2018,172,France,34,Attacking Midfield,Midfield,right,177.0,BE1,RSC Charleroi
105504,Anton Khodyrev,2013,232,Russia,31,Left-Back,Defender,left,179.0,RU1,Spartak Moscow
106041,Ricardinho,2017,40426,Brazil,33,Attacking Midfield,Midfield,both,178.0,RU1,FC Tosno (-2018)
106617,Dmitriy Aydov,2016,3729,UdSSR,41,Centre-Back,Defender,left,185.0,RU1,Arsenal Tula
106634,Pelé van Anholt,2018,132,Netherlands,32,Defensive Midfield,Midfield,right,170.0,NL1,NAC Breda
107544,Declan Gallagher,2022,465,Scotland,32,Centre-Back,Defender,right,196.0,SC1,St. Mirren FC
107612,Daniel Sundgren,2021,605,Sweden,32,Right-Back,Defender,right,178.0,GR1,Aris Thessaloniki
107958,Nicola Bellomo,2014,862,Italy,32,Attacking Midfield,Midfield,right,174.0,IT1,Chievo Verona
108372,Aliosman Aydin,2012,38,Germany,31,Centre-Forward,Attack,right,178.0,L1,Fortuna Düsseldorf
108692,Frank Olijve,2018,642,Netherlands,34,Central Midfield,Midfield,right,176.0,NL1,De Graafschap Doetinchem
109038,Dodô,2019,1038,Brazil,31,Left-Back,Defender,left,177.0,IT1,UC Sampdoria
109039,Loïc Poujol,2013,750,France,34,Defensive Midfield,Midfield,right,187.0,FR1,FC Sochaux-Montbéliard
109550,Riccardo Perpetuini,2013,398,Italy,32,Central Midfield,Midfield,right,177.0,IT1,SS Lazio
109793,Raffael Korte,2013,23,Germany,32,Right Winger,Attack,both,175.0,L1,Eintracht Braunschweig
110078,Eduardo,2014,417,Brazil,33,Attacking Midfield,Midfield,right,184.0,FR1,OGC Nice
110660,Dino Arslanagic,2021,1467,Belgium,30,Centre-Back,Defender,right,191.0,TR1,Göztepe
110690,Okan Alkan,2014,20698,Turkey,30,Right-Back,Defender,right,170.0,TR1,Balikesirspor
110928,Lorenzo Crisetig,2018,8970,Italy,30,Defensive Midfield,Midfield,left,184.0,IT1,Frosinone Calcio
111048,Benjamin Jeannot,2019,2969,France,31,Centre-Forward,Attack,right,183.0,FR1,Dijon FCO
111053,Yeni N'Gbakoto,2021,265,France,31,Right Winger,Attack,right,173.0,GR1,Panathinaikos Athens
111200,Fábio Pacheco,2021,979,Portugal,35,Defensive Midfield,Midfield,right,180.0,PO1,Moreirense FC
111266,Anthony Losilla,2022,80,France,37,Defensive Midfield,Midfield,right,185.0,L1,VfL Bochum
111508,Allan Nyom,2021,3709,France,35,Right-Back,Defender,right,189.0,ES1,Getafe CF
111837,Yoann Arquin,2014,465,France,35,Centre-Forward,Attack,right,188.0,SC1,St. Mirren FC
112364,Vyacheslav Ryabov,2022,3592,UdSSR,33,Defensive Midfield,Midfield,right,181.0,UKR1,Kryvbas Kryvyi Rig
112991,Fidelis,2013,1301,Brazil,33,Centre-Forward,Attack,left,185.0,PO1,CS Marítimo
113045,Rubén Pérez,2022,265,Spain,34,Defensive Midfield,Midfield,right,178.0,GR1,Panathinaikos Athens
113052,Leandro Kappel,2021,2375,Netherlands,33,Right Winger,Attack,left,183.0,TR1,Altay SK
113084,Konstantinos Pappas,2016,2672,Greece,31,Central Midfield,Midfield,right,181.0,GR1,APO Levadiakos
113938,Dany Nounkeu,2018,19771,Cameroon,37,Centre-Back,Defender,right,184.0,TR1,Akhisarspor
115763,Koray Günter,2022,1038,Germany,28,Centre-Back,Defender,right,186.0,IT1,UC Sampdoria
115989,Dejan Stojanovic,2015,1025,Austria,29,Goalkeeper,Goalkeeper,left,196.0,IT1,Bologna FC 1909
116471,Hobie Verhulst,2022,1090,Netherlands,30,Goalkeeper,Goalkeeper,left,192.0,NL1,AZ Alkmaar
117432,Kevin Behrens,2022,89,Germany,32,Centre-Forward,Attack,both,185.0,L1,1.FC Union Berlin
117590,Malcolm Esajas,2013,1268,Netherlands,36,Left Winger,Attack,left,180.0,NL1,ADO Den Haag
117671,Jeff Stans,2017,132,Netherlands,33,Defensive Midfield,Midfield,right,185.0,NL1,NAC Breda
117679,Andre Blackman,2012,2451,England,32,Left-Back,Defender,left,183.0,SC1,Inverness Caledonian Thistle FC
117802,Vladimir Rykov,2021,11127,UdSSR,35,Centre-Back,Defender,right,194.0,RU1,Ural Yekaterinburg
117966,Chris Erskine,2019,1241,Scotland,36,Attacking Midfield,Midfield,left,186.0,SC1,Livingston FC
118535,Will Keane,2016,3008,England,30,Centre-Forward,Attack,right,188.0,GB1,Hull City
119346,Caner Bulut,2012,2292,Turkey,34,Left-Back,Defender,left,174.0,TR1,Elazigspor
119553,Jack Grimmer,2012,931,Scotland,29,Right-Back,Defender,right,184.0,GB1,Fulham FC
119563,Jamie Masson,2014,370,Scotland,30,Left Midfield,Midfield,both,170.0,SC1,Aberdeen FC
120610,Diafra Sakho,2019,273,Senegal,33,Centre-Forward,Attack,right,184.0,FR1,Stade Rennais FC
120629,Alphonse Areola,2022,379,France,30,Goalkeeper,Goalkeeper,right,195.0,GB1,West Ham United
120651,Vincent Le Goff,2022,1158,France,33,Left-Back,Defender,left,177.0,FR1,FC Lorient
120967,Fraser Kerr,2014,987,Scotland,30,Centre-Back,Defender,right,191.0,SC1,Motherwell FC
121232,Callum Driver,2013,379,England,30,Right-Back,Defender,right,173.0,GB1,West Ham United
121387,Eirik Johansen,2012,281,Norway,30,Goalkeeper,Goalkeeper,right,201.0,GB1,Manchester City
121474,Emyr Huws,2013,281,Wales,29,Defensive Midfield,Midfield,left,185.0,GB1,Manchester City
121756,Rômulo,2019,19,Brazil,36,Central Midfield,Midfield,right,178.0,IT1,Brescia Calcio
122152,Vitalijs Maksimenko,2013,2553,UdSSR,32,Centre-Back,Defender,left,186.0,SC1,Kilmarnock FC
122649,Onur Bayramoglu,2015,825,Turkey,33,Central Midfield,Midfield,right,186.0,TR1,Eskisehirspor
123275,Tom Cairney,2022,931,England,32,Central Midfield,Midfield,left,185.0,GB1,Fulham FC
123300,Samuel Atrous,2014,826,France,33,Goalkeeper,Goalkeeper,right,190.0,FR1,RC Lens
124733,Niels Coussement,2014,2861,Belgium,32,Right-Back,Defender,right,178.0,BE1,KV Oostende
124885,Roly Bonevacia,2013,192,Netherlands,31,Central Midfield,Midfield,right,174.0,NL1,Roda JC Kerkrade
125611,Mohamed Traoré,2012,130,Guinea,31,Right-Back,Defender,right,179.0,IT1,Parma Calcio 1913
125621,Ivan Brecevic,2015,2441,Jugoslawien (SFR),35,Centre-Forward,Attack,right,189.0,GR1,AEK Athens
125760,Vitaliy Shakhov,2020,41201,UdSSR,32,Centre-Back,Defender,right,191.0,RU1,PFK Tambov (-2021)
126337,Aleksandr Putsko,2021,3725,Russia,30,Centre-Back,Defender,right,190.0,RU1,Akhmat Grozny
126625,Juankar,2022,265,Spain,33,Left-Back,Defender,left,179.0,GR1,Panathinaikos Athens
126711,Kévin Malcuit,2022,868,France,31,Right-Back,Defender,right,178.0,TR1,MKE Ankaragücü
126910,Yassin El-Azzouzi,2012,595,France,40,Centre-Forward,Attack,right,180.0,FR1,SC Bastia
127076,Jérôme Roussillon,2022,89,France,30,Left-Back,Defender,left,172.0,L1,1.FC Union Berlin
127151,Hugo Rodriguez,2015,1421,France,32,Central Midfield,Midfield,right,179.0,FR1,Stade Reims
127192,Ferris N'Goma,2020,3911,France,29,Central Midfield,Midfield,both,175.0,FR1,Stade Brestois 29
127236,Juan Munafo,2022,6676,Argentina,35,Central Midfield,Midfield,right,171.0,GR1,Asteras Tripolis
128229,Robbie Brady,2020,1132,Ireland,31,Left Midfield,Midfield,left,176.0,GB1,Burnley FC
128900,Nathaniel Chalobah,2019,1010,Sierra Leone,28,Defensive Midfield,Midfield,right,185.0,GB1,Watford FC
129444,David López,2022,12321,Spain,33,Centre-Back,Defender,right,185.0,ES1,Girona FC
129521,Giannis Riganas,2012,5219,Greece,33,Goalkeeper,Goalkeeper,right,190.0,GR1,AOK Kerkyra
129581,Jordy Croux,2018,403,Belgium,29,Right Winger,Attack,left,172.0,NL1,Willem II Tilburg
129586,Joris Kayembe,2022,172,Belgium,28,Left-Back,Defender,left,180.0,BE1,RSC Charleroi
129596,Jonas Van Kerckhoven,2012,403,Belgium,29,Left-Back,Defender,left,174.0,NL1,Willem II Tilburg
129744,Xavi Ginard,2014,2079,Spain,36,Goalkeeper,Goalkeeper,right,186.0,GR1,Veria NPS
129930,Hanan Maman,2013,28643,Israel,33,Attacking Midfield,Midfield,right,187.0,BE1,SK Beveren
129973,Billy King,2016,2451,Scotland,29,Left Winger,Attack,both,178.0,SC1,Inverness Caledonian Thistle FC
130142,Michalis Bakakis,2022,6418,Greece,32,Right-Back,Defender,right,175.0,GR1,Panetolikos GFS
130345,George Tucudean,2013,3057,Romania,32,Centre-Forward,Attack,right,186.0,BE1,Standard Liège
130354,Nnamdi Oduamadi,2017,5,Nigeria,32,Left Winger,Attack,right,175.0,IT1,AC Milan
130427,Islam Feruz,2016,29228,Somalia,27,Centre-Forward,Attack,right,163.0,BE1,Royal Excel Mouscron (-2022)
131094,Héctor Quiñónes,2017,2995,Colombia,31,Left-Back,Defender,left,178.0,PO1,FC Paços de Ferreira
131561,Thomas Pledl,2019,38,Germany,29,Right Winger,Attack,right,174.0,L1,Fortuna Düsseldorf
131740,Nermin Zolotic,2022,3268,Bosnia-Herzegovina,29,Centre-Back,Defender,left,189.0,PO1,Casa Pia AC
131996,Bertrand Traoré,2022,405,Burkina Faso,27,Right Winger,Attack,left,181.0,GB1,Aston Villa
132052,Victor Nikiéma,2012,1075,Cote d'Ivoire,29,Defensive Midfield,Midfield,right,175.0,PO1,SC Braga
132056,Fadil Sido,2014,347,Burkina Faso,30,Attacking Midfield,Midfield,right,170.0,FR1,FC Metz
132323,Denis Streker,2012,533,Germany,32,Defensive Midfield,Midfield,both,188.0,L1,TSG 1899 Hoffenheim
133436,Ross Davidson,2013,2553,Scotland,29,Central Midfield,Midfield,right,177.0,SC1,Kilmarnock FC
133668,Panagiotis Triadis,2021,2671,Germany,30,Left Winger,Attack,both,178.0,GR1,PAS Giannina
133794,Edgar Méndez,2021,1108,Spain,33,Right Winger,Attack,right,187.0,ES1,Deportivo Alavés
134209,Vasil Bozhikov,2016,10484,Bulgaria,35,Centre-Back,Defender,left,185.0,TR1,Kasimpasa
134712,Billy Ketkeophomphone,2018,1420,France,33,Centre-Forward,Attack,right,180.0,FR1,Angers SCO
135082,Rogelio Funes Mori,2014,825,Argentina,32,Centre-Forward,Attack,right,186.0,TR1,Eskisehirspor
135560,Leonardo Melazzi,2012,252,Uruguay,32,Right Winger,Attack,right,176.0,IT1,Genoa CFC
136180,Fredrik Midtsjö,2022,141,Norway,29,Central Midfield,Midfield,right,176.0,TR1,Galatasaray
137293,Abdou Dampha,2012,1159,The Gambia,31,Defensive Midfield,Midfield,right,184.0,FR1,AS Nancy-Lorraine
138662,Álvaro Arroyo,2014,3709,Spain,34,Centre-Back,Defender,right,180.0,ES1,Getafe CF
139169,Claiton,2016,4083,Brazil,38,Centre-Back,Defender,left,188.0,IT1,FC Crotone
139312,Cumali Bisi,2015,126,Turkey,29,Defensive Midfield,Midfield,right,176.0,TR1,Caykur Rizespor
139440,José Núñez,2014,206,Paraguay,34,Second Striker,Attack,right,173.0,DK1,Bröndby IF
139590,Grigoris Kyziridis,2013,653,Greece,32,Attacking Midfield,Midfield,left,176.0,GR1,OFI Crete FC
139881,Lehlogonolo Masalesa,2016,4603,South Africa,31,Central Midfield,Midfield,right,191.0,GR1,AE Larisa
140078,Marcos dos Santos,2013,28956,Brazil,42,Left Winger,Attack,left,169.0,GR1,AEL Kalloni
140082,Armando Sadiku,2020,39722,Albania,32,Centre-Forward,Attack,right,185.0,TR1,Erzurumspor FK
140189,Kévin Vinetot,2013,252,France,34,Centre-Back,Defender,right,187.0,IT1,Genoa CFC
140205,Bernie Ibini-Isei,2015,2282,Nigeria,30,Centre-Forward,Attack,both,187.0,BE1,Club Brugge KV
